"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069431","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AWSGlue","AWS Glue","Amazon Internet Services Pvt Ltd","EUW2-Catalog-Request","Request","62503935182","$0 for AWS Glue Data Catalog requests under the free tier","2024/07/01 00:00:00","2024/07/31 23:59:59","12.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069432","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AmazonLocationService","Amazon Location Service","Amazon Internet Services Pvt Ltd","APS1-ResourceList","","61883416355","$0.01 per thousand resource list requests in Asia Pacific (Singapore)","2024/07/01 00:00:00","2024/07/31 23:59:59","14.00000000","","USD","0.0001400000","0.0","0.000000","None","0.0001400000"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069433","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","APS3-EUC1-AWS-In-Bytes","","73417325683","$0.00 per GB - Asia Pacific (Mumbai) data transfer from EU (Germany)","2024/07/01 00:00:00","2024/07/31 23:59:59","0.00262405","","USD","0E-10","0.0","0.000000","None","0E-10"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069434","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AmazonVPC","Amazon Virtual Private Cloud","Amazon Internet Services Pvt Ltd","APS3-PublicIPv4:IdleAddress","","66478468288","$0.005 per Idle public IPv4 address per hour","2024/07/01 00:00:00","2024/07/31 23:59:59","229.08416700","","USD","1.1454210000","0.0","0.206127","GST","1.3515480000"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069435","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AmazonSNS","Amazon Simple Notification Service","Amazon Internet Services Pvt Ltd","APN3-Requests-Tier1","","68469399711","First 1,000,000 Amazon SNS API Requests per month are free","2024/07/01 00:00:00","2024/07/31 23:59:59","7.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069436","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","awskms","AWS Key Management Service","Amazon Internet Services Pvt Ltd","ap-south-1-KMS-Keys","","66466567821","$1 per customer managed KMS key version in Asia Pacific (Mumbai)","2024/07/01 00:00:00","2024/07/31 23:59:59","1.00000296","","USD","1.0000030000","0.0","0.180000","GST","1.1800030000"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069437","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-EUW3-AWS-In-Bytes","","73417358096","$0.00 per GB - US East (Northern Virginia) data transfer from EU (Paris)","2024/07/01 00:00:00","2024/07/31 23:59:59","6.8E-7","","USD","0E-10","0.0","0.000000","None","0E-10"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069438","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-PDX1-AWS-Out-Bytes","","73417359174","$0.02 per GB - US East (Northern Virginia) data transfer to US West (Portland)","2024/07/01 00:00:00","2024/07/31 23:59:59","3.2E-7","","USD","0E-10","0.0","0.000000","None","0E-10"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069439","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","APS3-APE1-AWS-Out-Bytes","","73417355582","USD0.086 per GB for  in Asia Pacific (Hong Kong)","2024/07/01 00:00:00","2024/07/31 23:59:59","0.00266495","","USD","0.0002290000","0.0","0.000042","GST","0.0002710000"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069440","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","awskms","AWS Key Management Service","Amazon Internet Services Pvt Ltd","ap-south-1-KMS-Requests","","66466567892","$0.00 per request - Monthly Global Free Tier for KMS requests","2024/07/01 00:00:00","2024/07/31 23:59:59","5226.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
